ticket_id,ticket_description,category,priority,resolution_time_hours,assigned_team,status,created_date,cleaned_text
4103,Cloud storage access denied,Cloud Issue,Medium,10.88,Database Team,Open,2026-05-01,cloud storage access denied
4104,Unable to connect to database,Database Issue,Low,9.47,Database Team,Closed,2025-11-08,unable connect database
4105,Unable to connect to company VPN,VPN Access,Low,8.17,Application Team,In Progress,2026-01-25,unable connect company vpn
4106,Unable to login after password reset,Password Reset,Medium,10.23,Cloud Team,Closed,2026-04-27,unable login password reset
4107,Outlook not syncing emails,Email Issue,Medium,5.02,Cloud Team,Closed,2025-06-23,outlook syncing emails
4108,Database query execution failed,Database Issue,High,3.1,Cloud Team,Resolved,2025-07-15,database query execution failed
4109,AWS server instance down,Cloud Issue,Low,11.68,Cloud Team,Closed,2025-12-13,aws server instance
4110,Unable to send company email,Email Issue,Medium,3.5,Cloud Team,Closed,2025-07-19,unable send company email
4111,Suspicious login detected,Security Incident,Medium,9.25,Cloud Team,Resolved,2026-01-24,suspicious login detected
4112,Unauthorized access attempt,Security Incident,Critical,8.8,IT Support,In Progress,2026-06-17,unauthorized access attempt
4113,Outlook not syncing emails,Email Issue,Critical,11.04,Network Team,Resolved,2025-10-09,outlook syncing emails
4114,Forgot system password,Password Reset,Low,5.01,Security Team,In Progress,2025-08-08,forgot system password
4115,Keyboard not working properly,Hardware Issue,Low,7.44,Network Team,Resolved,2026-01-20,keyboard working properly
4116,Malware alert triggered,Security Incident,Critical,4.3,IT Support,In Progress,2025-08-06,malware alert triggered
4117,Application crashing frequently,Software Issue,Medium,5.81,Cloud Team,Resolved,2025-09-19,application crashing frequently
4118,Monitor display flickering,Hardware Issue,Critical,1.3,Database Team,Closed,2026-01-05,monitor display flickering
4119,Unable to send company email,Email Issue,Low,5.78,IT Support,Resolved,2026-05-16,unable send company email
4120,Unable to login after password reset,Password Reset,Medium,3.77,Network Team,Open,2025-10-20,unable login password reset
4121,Email attachments not opening,Email Issue,Low,3.83,Application Team,Open,2025-10-20,email attachments opening
4122,AWS server instance down,Cloud Issue,Low,6.0,Security Team,In Progress,2026-04-07,aws server instance
4123,Unable to send company email,Email Issue,Medium,9.41,Application Team,Closed,2026-05-24,unable send company email
4124,Email attachments not opening,Email Issue,Low,3.56,Cloud Team,In Progress,2025-12-17,email attachments opening
4125,Forgot system password,Password Reset,Critical,1.55,Database Team,Open,2025-11-23,forgot system password
4126,Forgot system password,Password Reset,High,3.0,Database Team,Resolved,2025-12-29,forgot system password
4127,API returning unexpected error,Application Bug,Low,9.57,IT Support,Open,2026-05-05,api returning unexpected error
4128,Form submission failed,Application Bug,High,5.31,Database Team,Open,2026-01-16,form submission failed
4129,Software license expired,Software Issue,Critical,8.32,Application Team,In Progress,2025-06-26,software license expired
4130,Monitor display flickering,Hardware Issue,Critical,1.57,Cloud Team,Closed,2025-09-14,monitor display flickering
4131,Unable to login after password reset,Password Reset,Critical,3.51,Database Team,Open,2026-01-01,unable login password reset
4132,Unable to access internal network,Network Issue,Low,2.93,Security Team,Closed,2026-02-18,unable access internal network
4133,Cloud storage access denied,Cloud Issue,Critical,7.56,Cloud Team,Closed,2025-08-16,cloud storage access denied
4134,Password reset link not working,Password Reset,Low,2.31,Cloud Team,Resolved,2025-12-13,password reset link working
4135,Database query execution failed,Database Issue,Low,6.67,Cloud Team,Resolved,2025-08-28,database query execution failed
4136,Email attachments not opening,Email Issue,Medium,9.16,Database Team,Resolved,2025-10-18,email attachments opening
4137,Suspicious login detected,Security Incident,High,3.21,Database Team,Open,2025-10-20,suspicious login detected
4138,Monitor display flickering,Hardware Issue,Medium,5.59,Application Team,Closed,2025-10-10,monitor display flickering
4139,Malware alert triggered,Security Incident,Low,9.79,Database Team,Resolved,2025-10-27,malware alert triggered
4140,Dashboard not loading correctly,Application Bug,Critical,8.99,IT Support,In Progress,2025-08-25,dashboard loading correctly
4141,Monitor display flickering,Hardware Issue,Low,11.51,Network Team,Open,2025-10-10,monitor display flickering
4142,Database query execution failed,Database Issue,Medium,2.0,Database Team,Open,2025-09-21,database query execution failed
4143,Keyboard not working properly,Hardware Issue,Low,6.51,Network Team,Resolved,2026-05-25,keyboard working properly
4144,Forgot system password,Password Reset,Low,6.97,Database Team,Resolved,2025-08-17,forgot system password
4145,Laptop not turning on,Hardware Issue,Critical,2.19,Security Team,Resolved,2025-08-02,laptop turning
4146,Malware alert triggered,Security Incident,Medium,2.1,Cloud Team,Open,2026-03-29,malware alert triggered
4147,Internet speed extremely slow,Network Issue,Medium,8.39,Application Team,Closed,2026-01-24,internet speed extremely slow
4148,Malware alert triggered,Security Incident,Medium,4.23,Network Team,In Progress,2026-05-21,malware alert triggered
4149,Unable to connect to company VPN,VPN Access,High,8.0,IT Support,Closed,2025-11-24,unable connect company vpn
4150,VPN disconnecting repeatedly,VPN Access,Medium,2.4,Database Team,Resolved,2025-09-18,vpn disconnecting repeatedly
4151,API returning unexpected error,Application Bug,High,7.47,Database Team,Open,2025-10-15,api returning unexpected error
4152,Monitor display flickering,Hardware Issue,High,7.91,Network Team,Closed,2025-07-31,monitor display flickering
4153,Monitor display flickering,Hardware Issue,Critical,7.77,Cloud Team,Resolved,2025-10-06,monitor display flickering
4154,Keyboard not working properly,Hardware Issue,Medium,7.09,Security Team,Closed,2025-12-09,keyboard working properly
4155,AWS server instance down,Cloud Issue,High,2.47,Network Team,Resolved,2026-01-24,aws server instance
4156,Dashboard not loading correctly,Application Bug,Critical,10.29,IT Support,Resolved,2026-05-23,dashboard loading correctly
4157,Keyboard not working properly,Hardware Issue,High,5.51,IT Support,In Progress,2025-09-20,keyboard working properly
4158,Unable to connect to company VPN,VPN Access,High,2.45,Database Team,Closed,2026-06-06,unable connect company vpn
4159,Forgot system password,Password Reset,Low,1.76,Security Team,Open,2025-07-07,forgot system password
4160,VPN connection failed remotely,VPN Access,Low,3.68,IT Support,In Progress,2025-09-23,vpn connection failed remotely
4161,Cloud storage access denied,Cloud Issue,High,8.95,Network Team,Resolved,2025-10-28,cloud storage access denied
4162,AWS server instance down,Cloud Issue,Critical,1.58,Security Team,In Progress,2026-06-08,aws server instance
4163,Unable to connect to database,Database Issue,High,4.4,Application Team,In Progress,2026-06-02,unable connect database
4164,Cloud storage access denied,Cloud Issue,Critical,4.84,Security Team,In Progress,2026-03-04,cloud storage access denied
4165,Outlook not syncing emails,Email Issue,Critical,5.28,Cloud Team,Open,2025-08-15,outlook syncing emails
4166,Email attachments not opening,Email Issue,Critical,8.02,Cloud Team,Closed,2026-03-05,email attachments opening
4167,API returning unexpected error,Application Bug,Low,10.5,Database Team,In Progress,2025-06-25,api returning unexpected error
4168,Unable to access internal network,Network Issue,High,8.04,Application Team,Open,2025-08-21,unable access internal network
4169,Keyboard not working properly,Hardware Issue,Low,4.79,Cloud Team,Resolved,2025-11-29,keyboard working properly
4170,Unable to connect to company VPN,VPN Access,High,1.97,Security Team,Open,2025-11-07,unable connect company vpn
4171,Database query execution failed,Database Issue,Low,4.96,IT Support,Closed,2026-06-16,database query execution failed
4172,AWS server instance down,Cloud Issue,Low,9.56,IT Support,Open,2025-11-27,aws server instance
4173,WiFi disconnecting frequently,Network Issue,Medium,3.5,Application Team,Open,2025-07-29,wifi disconnecting frequently
4174,WiFi disconnecting frequently,Network Issue,Low,4.09,Cloud Team,Open,2025-09-29,wifi disconnecting frequently
4175,VPN connection failed remotely,VPN Access,High,4.29,IT Support,In Progress,2026-02-04,vpn connection failed remotely
4176,Malware alert triggered,Security Incident,Medium,2.89,Cloud Team,Resolved,2025-12-29,malware alert triggered
4177,Unable to connect to company VPN,VPN Access,Low,10.25,Application Team,Resolved,2025-11-26,unable connect company vpn
4178,Database query execution failed,Database Issue,High,5.43,IT Support,Open,2026-05-04,database query execution failed
4179,Forgot system password,Password Reset,Low,11.92,Security Team,Open,2026-05-31,forgot system password
4180,API returning unexpected error,Application Bug,Medium,11.32,Network Team,Closed,2025-09-27,api returning unexpected error
4181,API returning unexpected error,Application Bug,High,5.53,Cloud Team,In Progress,2025-12-28,api returning unexpected error
4182,SQL server connection timeout,Database Issue,High,10.16,Database Team,Open,2026-04-12,sql server connection timeout
4183,Email attachments not opening,Email Issue,Critical,6.35,Network Team,Closed,2026-04-29,email attachments opening
4184,Unable to send company email,Email Issue,Critical,6.88,IT Support,Resolved,2026-04-06,unable send company email
4185,Application crashing frequently,Software Issue,Low,5.81,IT Support,Closed,2025-07-21,application crashing frequently
4186,Forgot system password,Password Reset,Medium,11.23,Database Team,Open,2026-05-24,forgot system password
4187,Monitor display flickering,Hardware Issue,High,3.3,Application Team,Resolved,2025-10-22,monitor display flickering
4188,Unable to install software update,Software Issue,High,2.79,Security Team,In Progress,2025-09-30,unable install software update
4189,Form submission failed,Application Bug,Critical,11.81,Application Team,Resolved,2025-09-29,form submission failed
4190,SQL server connection timeout,Database Issue,Critical,5.57,Network Team,Open,2025-12-29,sql server connection timeout
4191,Unable to connect to database,Database Issue,Low,1.27,Application Team,Closed,2026-04-10,unable connect database
4192,Form submission failed,Application Bug,Critical,1.31,Application Team,Resolved,2025-07-04,form submission failed
4193,Unauthorized access attempt,Security Incident,High,10.37,IT Support,Closed,2026-02-18,unauthorized access attempt
4194,Password reset link not working,Password Reset,High,8.13,Cloud Team,In Progress,2025-07-06,password reset link working
4195,Keyboard not working properly,Hardware Issue,Low,8.67,Security Team,In Progress,2026-05-27,keyboard working properly
4196,Software license expired,Software Issue,Low,5.46,Cloud Team,Resolved,2026-03-07,software license expired
4197,Unable to login after password reset,Password Reset,Critical,3.01,Network Team,Closed,2025-11-29,unable login password reset
4198,SQL server connection timeout,Database Issue,Low,9.22,Application Team,Closed,2025-12-12,sql server connection timeout
4199,SQL server connection timeout,Database Issue,Critical,4.99,Database Team,Closed,2025-09-03,sql server connection timeout
4200,Azure VM not responding,Cloud Issue,High,7.66,Network Team,Closed,2026-01-20,azure vm responding
4201,Unauthorized access attempt,Security Incident,High,1.17,Cloud Team,Open,2025-10-11,unauthorized access attempt
4202,Unable to connect to company VPN,VPN Access,Low,8.65,IT Support,Closed,2025-10-08,unable connect company vpn
4203,Unable to connect to database,Database Issue,Medium,1.66,Security Team,Open,2025-07-16,unable connect database
4204,Unable to connect to company VPN,VPN Access,Low,3.19,Security Team,In Progress,2026-06-14,unable connect company vpn
4205,API returning unexpected error,Application Bug,High,7.65,Network Team,Resolved,2026-02-18,api returning unexpected error
4206,Forgot system password,Password Reset,Medium,10.12,Network Team,Open,2025-11-18,forgot system password
4207,Unable to send company email,Email Issue,Medium,8.77,Application Team,Closed,2025-08-08,unable send company email
4208,Cloud storage access denied,Cloud Issue,Medium,7.27,Network Team,Resolved,2025-09-27,cloud storage access denied
4209,Unable to login after password reset,Password Reset,Medium,2.69,Database Team,Resolved,2026-06-04,unable login password reset
